"Account_ID","Closed","Product_Name","Account_Name","Amount","Product_Owned","Propensity_to_Buy"
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",46504,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",2000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",77507,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",35000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",9000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",58139,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",229000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",270000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",85526,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10075,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",26122,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",112000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",190000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",3470,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",35000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",18000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",73619,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",131000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",620,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",295994,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",8300,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",184000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",29203,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",17500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",166000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",11000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",197000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",135486,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",31002,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",110000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",61349,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",34883,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",125000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",35000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",2600,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",500000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",77507,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",500000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",12000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",200000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",620058,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",47000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105263,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",190000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20151,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",70000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",60240,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",200000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30791,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",65789,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",240963,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",60263,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",18404,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1315,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",58139,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",2500,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",39997,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",749998,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",500000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",120000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",750000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",80000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",900000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",85889,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",77507,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100759,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",387536,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",153374,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",4500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",65262,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1000000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",400000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",12000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",314744,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",320000,0,0
